BSN,Building,Name,eMail,Internet,Notizen,AktuellerTarif,AktuelleBandbreite,Modified,LetzterTarif,LetzteBandbreite,Latest,LatestSource,Standort,Straße,PLZ,lat,lng,TelekomTarif,TelekomDownload,TelekomUpload,TelekomLTE
10G17,10G17,Beatrix-Potter-Grundschule,Sekretariat@beatrix-potter.schule.berlin.de,http://www.beatrix-potter-grundschule.de,,DSL 6000,6,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Ludwigsfelder Str. 7,12629,52.54682,13.58926,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G18,10G18a,Pusteblume-Grundschule,sekretariat@pusteblume-Grundschule.de,http://www.pusteblume-grundschule.de,,VDSL 100,100,September 2019,VDSL 100 IP,100,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Kastanienallee 118,12627,52.54256,13.6001,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
10G18,10G18b,Pusteblume-Grundschule,,,,DSL 16000,16,September 2019,VDSL 100 IP,100,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Filiale,Kastanienallee 61,12627,52.540970,13.599913,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G19,10G19a,Bücherwurm-Schule am Weiher (Grundschule),schulleitung@buecherwurm.schule.berlin.de,http://www.buecherwurm-grundschule.de,,DSL 6000,6,September 2019,VDSL 25 IP,25,25. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Eilenburger Str. 1,12627,52.54068,13.62913,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
10G19,10G19b,Bücherwurm-Schule am Weiher (Grundschule),,,,DSL 16000,16,September 2019,,,,,Filiale,Eilenburger Str. 6-8,12627,52.539784,13.630111,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
10G22,10G22,Kolibri-Grundschule,10G22@10G22.schule.berlin.de,http://www.kolibri-grundschule.de,,VDSL 100,100,September 2019,VDSL 100 IP,100,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Schönewalder Str. 9,12627,52.532527,13.618558,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
10G25,10G25,Grundschule am Schleipfuhl,schulleitung@schleipfuhl.schule.berlin.de,http://www.grundschule-am-schleipfuhl.de,,DSL 16000,16,September 2019,SVDSL 175,175,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Nossener Str. 85,12627,52.52913,13.6081,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
10G26,10G26,Friedrich-Schiller-Grundschule,sekretariat@fsg.schule.berlin.de,http://friedrich-schiller-grundschule.de,,DSL 16000,16,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,An der Schule 13-17,12623,52.5115,13.614782,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G28,10G28,Grundschule am Hollerbusch,10G28@10G28.schule.berlin.de,http://www.ganztaegig-lernen.de/grundschule-am-hollerbusch-berlin,,DSL 16000,16,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Erich-Kästner-Str. 64,12619,52.52593,13.59512,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G29,10G29,Grundschule an der Wuhle,grundschulea.d.wuhle@gmx.de,http://grundschuleanderwuhle.de,,DSL 16000,16,September 2019,1GB-Anschluss Glasfaser über Vattenfall,1000,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Teterower Ring 79,12619,52.52118,13.58041,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
10G30,10G30,Mahlsdorfer Grundschule,sekretariat@mahlsdorfer-gs.schule.berlin.de,http://www.mahlsdorfer-grundschule.de,,DSL 6000,6,September 2019,1GB Glasfaser-Anschluss über Vodafone,1000,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Feldrain 47,12623,52.522102,13.628787,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
10G31,10G31,Franz-Carl-Achard-Grundschule,sekretariat@achard.schule.berlin.de,http://www.achard-grundschule.org,,DSL 16000,16,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Adolfstr. 25,12621,52.507928,13.585120,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
10G32,10G32,Kiekemal-Schule (Grundschule),10G32@10G32.schule.berlin.de,http://www.kiekemal-grundschule.de,,DSL 16000,16,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Hultschiner Damm 219,12623,52.49407,13.60915,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10G33,10G33,Ulmen-Grundschule,10g33@10g33.schule.berlin.de,http://www.ulmenschule.de,,VDSL 25,25,September 2019,VDSL 50 IP,50,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Ulmenstr. 79-85,12621,52.48584,13.58006,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
10G34,10G34,Schule am grünen Stadtrand,10G34@10G34.schule.berlin.de,http://www.schule-am-gruenen-stadtrand.de,,DSL 6000,6,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Geraer Ring 54,12689,52.56973,13.56193,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10K01,10K01,Rudolf-Virchow-Schule,kontakt@rvo-berlin.de,http://www.rvo-berlin.de,,SVDSL 250,25,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Glambecker Ring 90,12679,52.5555,13.57573,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10K02,10K02,Ernst-Haeckel-Schule,haeckel-os@arcor.de,,,DSL 6000,6,September 2019,VDSL 50 IP,50,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Luckenwalder Str. 53,12629,52.54322,13.58574,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
10K03,10K03,Kerschensteiner-Schule,k-iss@gmx.net,http://www.k-iss.de,,VDSL 100,100,September 2019,VDSL 100 IP,100,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Golliner Str. 2,12689,52.56681,13.579505,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
10K05,10K05,Jean-Piaget-Schule,jean-piaget.oberschule@berlin.de,http://www.piaget-schule-berlin.de,,VDSL 50,50,September 2019,SVDSL 175,175,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Mittenwalder Str. 5,12629,52.54542,13.59615,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10K06,10K06a,Georg-Klingenberg-Schule,sekretariat@klingenberg.schule.berlin.de,http://www.georg-klingenberg.schule,,VDSL 100,100,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Alberichstr. 24,12683,52.49015,13.55783,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10K06,10K06b,Georg-Klingenberg-Schule,,,,VDSL 100,100,September 2019,,,,,2. Anschluss,,,52.490637,13.557930,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10K07,10K07,Caspar-David-Friedrich-Schule,cdf-schulsekretariat@web.de,http://cdf-oberschule.de,,DSL 6000,6,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Alte Hellersdorfer Str. 7,12629,52.535223,13.591017,MagentaZuhause S,6 MBit/s,"2,4 MBit/s",300 MBit/s
10K08,10K08,Johann-Julius-Hecker-Schule,hecker@jjh-iss.de,http://www.jjh-iss.de,,DSL 16000,16,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Hohenwalder Str. 2,12689,52.56993,13.57866,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10K09,10K09,Konrad-Wachsmann-Schule,sekretariat@konrad-wachsmann.schule.berlin.de,http://www.konrad-wachsmann-schule.de,,DSL 16000,16,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Geithainer Str. 12,12627,52.529047,13.622082,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10K10,10K10,Wolfgang-Amadeus-Mozart-Schule (Gemeinschaftsschule),sekretariat@mozart.schule.berlin.de,www.mozart-schule.berlin,,DSL 16000,16,September 2019,SVDSL 175,175,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Cottbusser Str. 23,12627,52.53699,13.59663,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
10K11,10K11,Marcana-Schule (Gemeinschaftsschule),marcanaschule@t-online.de,http://www.marcana-schule.de,,DSL 16000,16,September 2019,VDSL 100 IP,100,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Flämingstr. 16-18,12689,52.56382,13.56592,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
10K12,10K12a,Gretel-Bergmann-Gemeinschaftsschule,gb-gems@mail.de,https://gretel-bergmann-gems.de/,,DSL 16000,16,September 2019,VDSL 100 IP,100,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Liebensteiner Straße 24,12687,52.557970,13.560062,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10K12,10K12b,Gretel-Bergmann-Gemeinschaftsschule,,,,,,,SVDSL 175,175,17. Februar 2021,Schulamt Marzahn-Hellersdorf,2. Anschluss,Liebensteiner Straße 24,12687,52.558390,13.561979,,,,
10K13,10K13,13. Schule (Integrierte Sekundarschule),sekretariat@10K13.schule.berlin.de,,,VDSL 50,50,September 2019,VDSL 50 IP,50,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,An der Schule 41-59,12623,52.508010,13.615787,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
10S04,10S04,Schule am Pappelhof,info@pappelhof.schule.berlin.de,http://schule-am-pappelhof.de,,VDSL 50,50,September 2019,VDSL 50 IP,50,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Ketschendorfer Weg 21,12683,52.531157,13.553338,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
10S07,10S07,Schule am Rosenhain,Sekretariat@rosenhain.schule.berlin.de,,,DSL 16000,16,September 2019,VDSL 50 IP,50,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Klingenthaler Str. 32,12627,52.53,13.60199,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
10S08,10S08,Schule am Mummelsoll,schulleitung@10S08.schule.berlin.de,http://www.mummelsoll.de,,DSL 16000,16,September 2019,VDSL 50 IP,50,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Eilenburger Str. 4,12627,52.540282,13.629414,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
10Y01,10Y01,Tagore-Gymnasium,schulleitung@tagore-gymnasium.de,http://www.tagore-gymnasium.de,,DSL 16000,16,September 2019,SVDSL 250,250,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Sella-Hasse-Str. 25,12687,52.55271,13.55658,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10Y02,10Y02,Otto-Nagel-Gymnasium,sekretariat@otto-nagel-gymnasium.de,http://ong.berlin,,VDSL 100,100,September 2019,2x 250 Mbit/s + 100 Mbit/s,600,8. Dezember 2021,Schule,Hauptstandort,Schulstr. 11,12683,52.511922,13.549199,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10Y03,10Y03,Wilhelm-von-Siemens-Gymnasium,schulleitung@wvsg.schule.berlin.de,http://wivonsi.be.schule.de,,VDSL 100,100,September 2019,VDSL 100 IP,100,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Allee der Kosmonauten 134,12683,52.533571,13.551106,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
10Y08,10Y08,Sartre-Gymnasium,sekretariat@sartre-gymnasium.de,sartre-gymnasium.de,,VDSL 100,100,September 2019,SVDSL 175,175,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Kyritzer Str. 103,12629,52.54332,13.59106,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
10Y11,10Y11a,Melanchthon-Gymnasium,spieler@melanchthon-schule-berlin.de,http://www.melanchthon-schule-berlin.de,,VDSL 25,25,September 2019,VDSL 50 IP,50,17. Februar 2021,Schulamt Marzahn-Hellersdorf,Hauptstandort,Adele-Sandrock-Str. 73-75,12627,52.534367,13.618584,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
10Y11,10Y11b,Melanchthon-Gymnasium,,,,VDSL 25,25,September 2019,,,,,2. Anschluss,,,52.534901,13.618280,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11G01,11G01,Sonnenuhr-Schule (Grundschule),11G01@11G01.schule.berlin.de,http://www.sonnenuhr-schule.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Franz-Jacob-Str. 33,10369,52.52933,13.46695,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G02,11G02,Schule am Roederplatz (Grundschule),sekretariat-gs-am-roederplatz@t-online.de,http://gs-am-roederplatz.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Bernhard-Bästlein-Str. 22,10367,52.52899,13.48214,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G03,11G03,Schule im Gutspark (Grundschule),sekretariat@gutspark.schule.berlin.de,http://www.grundschule-im-gutspark.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Josef-Orlopp-Str. 20,10367,52.52237,13.48307,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11G05,11G05a,Schule auf dem lichten Berg (Grundschule),schulleitung@11G05.schule.berlin.de,http://www.gs-lichtenberg-berlin.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Atzpodienstr. 19,10365,52.51686,13.49421,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11G05,11G05b,Schule auf dem lichten Berg (Grundschule),,,,VDSL 25,25,September 2019,,,,,Filiale,Siegfriedstr. 208-210,10365,52.513152,13.497628,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11G06,11G06,Adam-Ries-Schule (Grundschule),sekretariat-11g06@gmx.de,http://www.adamries.schule,,VDSL 50,50,September 2019,,,,,Hauptstandort,Alt-Friedrichsfelde 66,10315,52.5114,13.53125,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G07,11G07,Hermann-Gmeiner-Schule (Grundschule),Schulleitung@gmeiner.schule.berlin.de,http://www.gmeiner-schule-berlin.de,,VDSL 25,25,September 2019,,,,,Hauptstandort,Harnackstr. 17,10365,52.5101,13.48594,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11G08,11G08,Robinson-Schule (Grundschule),11g08@11g08.schule.berlin.de,http://www.robinsonschule-berlin.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Wönnichstr. 7,10317,52.510047,13.50046,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11G09,11G09,Bürgermeister-Ziethen-Schule (Grundschule),sekretariat@buezie.schule.berlin.de,http://www.buezie.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Massower Str. 39,10315,52.50818,13.51665,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
11G10,11G10,Schule im Ostseekarree (Grundschule),Sekretariat@11G10.schule.berlin.de,http://www.ostseekarree.net,,DSL 16000,16,September 2019,,,,,Hauptstandort,Barther Str. 27,13051,52.56409,13.50024,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G11,11G11,Bernhard-Grzimek-Schule (Grundschule),Sekretariat@grzimek.schule.berlin.de,http://bernhard-grzimek-schule.de,,VDSL 25,25,September 2019,,,,,Hauptstandort,Sewanstr. 184,10319,52.49572,13.51176,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
11G12,11G12,Lew-Tolstoi-Schule (Grundschule),sekretariat@11g12.schule.berlin.de,http://www.lew-tolstoi-schule.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Römerweg 120,10318,52.49199,13.53678,MagentaZuhause L,100 MBit/s,40 MBit/s,0
11G13,11G13,Karlshorster Schule (Grundschule),Sekr.KarlshorsterG@t-online.de,http://www.karlshorster-grundschule.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Lisztstr. 6,10318,52.48925,13.51994,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G14,11G14,Richard-Wagner-Schule (Grundschule),sekretariat@richard-wagner.schule.berlin.de,http://www.richard-wagner-grundschule.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Ehrenfelsstr. 36,10318,52.479326,13.53427,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11G16,11G16a,Schule an der Victoriastadt (Grundschule),11g16@11g16.schule.berlin.de,http://www.gs-victoriastadt.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Nöldnerstr. 44,10317,52.50159,13.48054,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11G16,11G16b,Schule an der Victoriastadt (Grundschule),,,,DSL 16000,16,September 2019,,,,,2. Anschluss,,,52.500867,13.480844,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11G17,11G17,Brodowin-Schule (Grundschule),11G17@11G17.schule.berlin.de,http://www.brodowinschule.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Liebenwalder Str. 22,13055,52.53738,13.50067,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G18,11G18,Schule am Wilhelmsberg (Grundschule),Wilhelmsberg@t-online.de,http://www.gs-am-wilhelmsberg.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Sandinostr. 8,13055,52.537206,13.483664,MagentaZuhause via Funk,50 MBit/s,10 MBit/s,0
11G19,11G19,Obersee-Schule (Grundschule),sekretariat@obersee.schule.berlin.de,http://www.obersee-schule.de,,< DSL 16000,6,September 2019,,,,,Hauptstandort,Roedernstr. 69-72,13053,52.543711,13.488079,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G21,11G21,Schule Am Faulen See (Grundschule),schule-am-faulen-see@gmx.de,http://www.schule-am-faulen-see.schule-berlin.net,,< DSL 16000,6,September 2019,,,,,Hauptstandort,Degnerstr. 71,13053,52.5521,13.49837,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11G22,11G22,Martin-Niemöller-Grundschule,MN11G22@t-online.de,http://Martin-Niemoeller-Schule.de,,< DSL 16000,6,September 2019,,,,,Hauptstandort,Am Breiten Luch 5,13053,52.56339,13.51209,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G23,11G23,Friedrichsfelder Schule (Grundschule),Sekretariat11G23@t-online.de,http://friedrichsfelder-schule.de,,< DSL 16000,6,September 2019,,,,,Hauptstandort,Lincolnstr. 67,10315,52.503,13.50355,MagentaZuhause M,50 MBit/s,10 MBit/s,300 MBit/s
11G25,11G25,Schule am Wäldchen (Grundschule),Grundschule-am-Waeldchen@t-online.de,http://www.schule-am-waeldchen.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Wustrower Str. 28,13051,52.56846,13.50628,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11G26,11G26,Randow-Schule (Grundschule),Sekretariat@randow.schule.berlin.de,http://www.randow-schule.de,,VDSL 25,25,September 2019,,,,,Hauptstandort,Randowstr. 45,13057,52.56405,13.51904,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G28,11G28a,Feldmark-Schule (Grundschule),sekretariat@feldmark.schule.berlin.de,http://www.Feldmark-Schule.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Wartiner Str. 23,13057,52.569161,13.531731,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G28,11G28b,Feldmark-Schule (Grundschule),,,,DSL 16000,16,September 2019,,,,,Filiale,,,,,,,,
11G29,11G29,Matibi-Schule (Grundschule),sekretariat-11G29@t-online.de,http://www.matibi-grundschule.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Prendener Str. 15,13059,52.5724,13.52072,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11G29,11G29F,Matibi-Schule (Grundschule),,,,VDSL 25,25,September 2019,,,,,Filiale,Straße 3 Nr. 21,13059,52.581300,13.534435,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11G31,11G31,Schmetterlings-Grundschule,Sekretariat@11G31.schule.berlin.de,http://www.schmetterlings-grundschule.de,,VDSL 100,100,September 2019,,,,,Hauptstandort,Dolgenseestr. 60,10319,52.49417,13.50546,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G32,11G32,Hans-Rosenthal-Grundschule,11G32@11G32.schule.berlin.de,http://www.11G32.de,,< DSL 16000,6,September 2019,,,,,Hauptstandort,Bernhard-Bästlein-Straße 56,10367,52.531774,13.480860,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11G33,11G33,33. Schule (Grundschule),11G33@11G33.schule.berlin.de,,,VDSL 100,100,September 2019,,,,,Hauptstandort,Rüdigerstr. 76,10365,52.516342,13.501205,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G34,11G34,34. Schule (Grundschule),11G34@11G34.schule.berlin.de,,,DSL 16000,16,September 2019,,,,,Hauptstandort,Konrad-Wolf-Str. 11,13055,52.547866,13.498831,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11G35,11G35,35. Schule (Grundschule),11g35@11g35.schule.berlin.de,,,,-,September 2019,,,,,Hauptstandort,Sewanstr. 43,10319,52.498978,13.502358,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11K01,11K01,Alexander-Puschkin-Schule,mail@puschkinschule.eu,http://www.puschkinschule.eu,,DSL 16000,16,September 2019,,,,,Hauptstandort,Massower Str. 37,10315,52.50795,13.51556,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
11K02,11K02,Mildred-Harnack-Schule,sekretariat@mh.schule.berlin.de,http://www.mildred-harnack-schule.de,,VDSL 25,25,September 2019,,,,,Hauptstandort,Schulze-Boysen-Str. 12,10365,52.511321,13.481213,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11K04,11K04,Gutenberg-Schule,gutenberg-os@t-online.de,http://www.gutenberg-os.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Sandinostr. 10,13055,52.53573,13.48743,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11K05,11K05,Fritz-Reuter-Schule,fritz@fritz-reuter-oberschule.de,http://www.Fritz-Reuter-Oberschule.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Prendener Str. 29,13059,52.570237,13.52104,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11K06,11K06a,Schule am Rathaus,OberschuleamRathaus@t-online.de,http://www.schuleamrathaus.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Rathausstr. 8,10367,52.515571,13.480570,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11K06,11K06b,Schule am Rathaus,,,,VDSL 50,50,September 2019,,,,,2. Anschluss,,,52.515574,13.481397,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11K07,11K07,Vincent-van-Gogh-Schule,vincent-van-gogh@t-online.de,,,DSL 16000,16,September 2019,,,,,Hauptstandort,Wustrower Str. 26,13051,52.5678,13.50702,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11K08,11K08,George-Orwell-Schule,info@george-orwell-oberschule.de,http://www.george-orwell-oberschule.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Sewanstr. 223,10319,52.496354,13.514933,MagentaZuhause L,100 MBit/s,40 MBit/s,300 MBit/s
11K09,11K09a,Philipp-Reis-Schule,info@philipp-reis-oberschule.de,http://www.philipp-reis-oberschule.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Werneuchener Str. 15,13055,52.53952,13.49572,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11K09,11K09b,Philipp-Reis-Schule,,,,DSL 16000,16,September 2019,,,,,2. Anschluss,,,52.539833,13.495250,MagentaZuhause XL,175 MBit/s,40 MBit/s,300 MBit/s
11K10,11K10a,Grüner Campus Malchow,schulleiter@gruener-campus-malchow.de,http://www.gruener-campus-malchow.de,,< DSL 16000,6,September 2019,,,,,Hauptstandort,Malchower Chaussee 2,13051,52.571659,13.484038,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
11K10,11K10b,Grüner Campus Malchow,,,,DSL 16000,16,September 2019,,,,,Filiale,Doberaner Str. 55,13051,52.569228,13.491782,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
11K10,11K10c,Grüner Campus Malchow,,,,,,September 2019,,,,,Filiale,,,52.568691,13.492416,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
11K10,11K10d,Grüner Campus Malchow,,,,DSL 16000,16,September 2019,,,,,Filiale,,,52.569924,13.492111,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
11K11,11K11a,Paul-Schmidt-Schule (Integrierte Sekundarschule),info@paul-schmidt-schule.de,http://www.paul-schmidt-schule.de,,VDSL 50,50,September 2019,,,,,Hauptstandort,Malchower Weg 54,13053,52.55475,13.50438,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11K11,11K11b,Paul-Schmidt-Schule (Integrierte Sekundarschule),,,,VDSL 25,25,September 2019,,,,,Filiale,Rüdickenstraße 24,13053,52.560901,13.507430,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11K12,11K12a,Paul-und-Charlotte-Kniese-Schule (Gemeinschaftsschule),sekretariat@kniese-schule-berlin.de,http://www.kniese-schule-berlin.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Erich-Kurz-Str. 6-10,10319,52.498846,13.519748,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
11K12,11K12b,Paul-und-Charlotte-Kniese-Schule (Gemeinschaftsschule),,,,,-,September 2019,,,,,Filiale,Dolgenseestr. 60,10319,52.494202,13.505215,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11S02,11S02,Schule am Fennpfuhl,Schule-am-Fennpfuhl@t-online.de,,,VDSL 50,50,September 2019,,,,,Hauptstandort,Alfred-Jung-Str. 19,10369,52.52392,13.4769,MagentaZuhause XL,250 MBit/s,40 MBit/s,300 MBit/s
11S04,11S04,Paul-und-Charlotte-Kniese-Schule,sekretariat@kniese-schule-berlin.de,http://www.kniese-schule-berlin.de,,DSL 16000,16,September 2019,,,,,Hauptstandort,Erich-Kurz-Str. 6-10,10319,52.498353,13.519085,MagentaZuhause S,16 MBit/s,"2,4 MBit/s",300 MBit/s
11S05,11S05,Schule am grünen Grund,schule-am-gruenen-grund@t-online.de,,,< DSL 16000,6,September 2019,,,,,Hauptstandort,Herzbergstr. 79,10365,52.52822,13.50858,MagentaZuhause S,6 MBit/s,"2,4 MBit/s",300 MBit/s
